epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,5547.25,0.54666,0.23291,0.00535,0.99715,0.99732,0.995,0.92386,0.42561,0.1209,0.006,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
134,5589.02,0.5345,0.22415,0.00506,0.99754,0.998,0.995,0.92218,0.41866,0.12137,0.00595,0.0177797,0.00592657,0.0177797,0.00592657,0.0177797,0.00592657,0.0177797,0.00592657
135,5631.62,0.51588,0.2024,0.0049,0.99787,0.99869,0.995,0.92805,0.42262,0.12279,0.00601,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551
136,5673.64,0.52054,0.21296,0.0049,0.99484,0.99686,0.995,0.92614,0.42172,0.12335,0.0059,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
137,5715.65,0.51693,0.21005,0.00493,0.99737,0.99721,0.995,0.92371,0.41529,0.12078,0.00582,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311
138,5757.94,0.50916,0.20122,0.00492,0.99341,0.99412,0.995,0.92673,0.41287,0.1255,0.00576,0.0171654,0.00572179,0.0171654,0.00572179,0.0171654,0.00572179,0.0171654,0.00572179
139,5800.1,0.50398,0.19886,0.00484,0.99309,0.99761,0.99485,0.92735,0.40915,0.1206,0.00572,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
140,5842.03,0.51193,0.19855,0.00491,0.99464,0.99809,0.995,0.93048,0.40411,0.12101,0.00563,0.0168568,0.00561894,0.0168568,0.00561894,0.0168568,0.00561894,0.0168568,0.00561894
141,5885.38,0.50275,0.19713,0.0047,0.99706,0.99645,0.995,0.92563,0.41681,0.12187,0.00596,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742
142,5927.31,0.49983,0.20581,0.00484,0.99619,0.99866,0.995,0.92711,0.40459,0.11688,0.0058,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
143,5969.38,0.50455,0.21059,0.00475,0.99855,0.99674,0.995,0.93037,0.4036,0.11586,0.00573,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421
144,6012.18,0.49845,0.19962,0.00469,0.99693,0.99776,0.995,0.92582,0.40736,0.12104,0.0058,0.0162376,0.00541253,0.0162376,0.00541253,0.0162376,0.00541253,0.0162376,0.00541253
145,6053.28,0.49812,0.20314,0.00478,0.99338,1,0.995,0.92363,0.40539,0.12842,0.00578,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
146,6094.64,0.48754,0.19592,0.0046,0.99807,0.99968,0.995,0.92732,0.4004,0.1141,0.00571,0.0159272,0.00530906,0.0159272,0.00530906,0.0159272,0.00530906,0.0159272,0.00530906
147,6136.65,0.49688,0.19586,0.00476,0.99021,0.99973,0.995,0.92767,0.39552,0.11932,0.00557,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728
148,6178.84,0.51422,0.20107,0.00481,0.99279,0.9951,0.99492,0.92691,0.40566,0.12527,0.00578,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
149,6220.86,0.48775,0.18367,0.00455,0.99619,0.99651,0.995,0.93062,0.40072,0.11842,0.00568,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366
150,6263.24,0.48525,0.19692,0.0046,0.99645,0.99514,0.995,0.92785,0.39983,0.11978,0.00569,0.0153055,0.00510184,0.0153055,0.00510184,0.0153055,0.00510184,0.0153055,0.00510184
151,6304.52,0.49363,0.20716,0.00466,0.98984,0.9991,0.995,0.92645,0.4005,0.12849,0.00572,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,6346.6,0.48553,0.20039,0.00451,0.99165,0.99855,0.995,0.92679,0.40094,0.1231,0.00573,0.0149945,0.00499816,0.0149945,0.00499816,0.0149945,0.00499816,0.0149945,0.00499816
153,6388.58,0.49058,0.19718,0.00467,0.9944,0.99841,0.99493,0.92759,0.39101,0.12447,0.00551,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634
154,6430.9,0.47325,0.20821,0.00448,0.99792,0.9966,0.995,0.93358,0.39081,0.11297,0.00554,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
155,6472.26,0.48296,0.19274,0.00452,0.99755,0.99825,0.995,0.92963,0.39317,0.11923,0.00563,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272
156,6514.87,0.47271,0.19491,0.00447,0.99742,1,0.995,0.93132,0.39201,0.11111,0.00562,0.0143728,0.00479094,0.0143728,0.00479094,0.0143728,0.00479094,0.0143728,0.00479094
157,6557.19,0.46426,0.18596,0.00443,0.9968,0.9979,0.995,0.93035,0.39671,0.1175,0.00562,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
158,6599.49,0.48253,0.20107,0.00447,0.99388,0.98709,0.99492,0.93156,0.39711,0.1229,0.00563,0.0140624,0.00468747,0.0140624,0.00468747,0.0140624,0.00468747,0.0140624,0.00468747
159,6641.59,0.46409,0.18975,0.00451,0.99476,0.99448,0.99485,0.93416,0.40226,0.123,0.00577,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579
160,6683.17,0.4619,0.18849,0.00439,0.99463,0.99938,0.995,0.93199,0.39334,0.11731,0.0056,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
161,6727.15,0.46378,0.18088,0.0044,0.99278,0.99704,0.995,0.93472,0.38534,0.11841,0.00534,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258
162,6769.07,0.46998,0.18475,0.00444,0.99635,0.99073,0.99493,0.93349,0.38359,0.11834,0.00538,0.0134432,0.00448106,0.0134432,0.00448106,0.0134432,0.00448106,0.0134432,0.00448106
163,6810.74,0.46832,0.18273,0.00438,0.99419,0.9988,0.995,0.93397,0.39493,0.11846,0.00554,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
164,6853.16,0.4579,0.18253,0.00443,0.99663,0.99652,0.995,0.93255,0.39055,0.12233,0.00549,0.0131346,0.00437821,0.0131346,0.00437821,0.0131346,0.00437821,0.0131346,0.00437821
165,6894.32,0.46937,0.18663,0.00453,0.99246,0.99798,0.99493,0.93329,0.3859,0.12192,0.00531,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689
166,6936.64,0.4558,0.18125,0.00437,0.99367,0.99908,0.99485,0.93568,0.39134,0.12185,0.00549,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
167,6977.9,0.45472,0.17656,0.00445,0.994,0.99831,0.995,0.93355,0.39475,0.11706,0.00569,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
168,7019.27,0.44858,0.17725,0.00429,0.99626,0.99848,0.995,0.93374,0.39472,0.1162,0.00569,0.0125203,0.00417343,0.0125203,0.00417343,0.0125203,0.00417343,0.0125203,0.00417343
169,7060.81,0.4563,0.18264,0.00426,0.99259,0.9989,0.995,0.93287,0.39584,0.11825,0.00568,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
170,7102.82,0.45027,0.17357,0.0042,0.9979,0.99867,0.995,0.93093,0.4028,0.11958,0.0058,0.0122148,0.0040716,0.0122148,0.0040716,0.0122148,0.0040716,0.0122148,0.0040716
171,7145.37,0.43491,0.1729,0.00413,0.99258,0.99959,0.995,0.92839,0.39783,0.11872,0.00576,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084,0.0120625,0.00402084
172,7186.88,0.44719,0.17626,0.00418,0.99728,0.99931,0.995,0.93444,0.39026,0.11462,0.00562,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
173,7228.72,0.44026,0.17585,0.00415,0.99622,0.99762,0.995,0.9337,0.3905,0.11627,0.00559,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966,0.011759,0.00391966
174,7270.48,0.44504,0.17149,0.00418,0.99461,0.99533,0.99437,0.93569,0.38993,0.1271,0.0055,0.0116078,0.00386926,0.0116078,0.00386926,0.0116078,0.00386926,0.0116078,0.00386926
175,7312.35,0.43157,0.17244,0.00402,0.99316,0.99863,0.995,0.93173,0.3873,0.1153,0.00548,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
176,7354.69,0.4404,0.17413,0.00413,0.99737,0.99792,0.995,0.93262,0.38704,0.1182,0.00543,0.0113065,0.00376885,0.0113065,0.00376885,0.0113065,0.00376885,0.0113065,0.00376885
177,7396.71,0.4378,0.16955,0.00421,0.99779,0.9906,0.99485,0.93258,0.39129,0.11765,0.00546,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
178,7438.07,0.42423,0.16566,0.00405,0.99686,0.99522,0.99492,0.93518,0.38641,0.11785,0.00538,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
179,7480.15,0.42435,0.17056,0.004,0.99771,0.99942,0.995,0.93615,0.38295,0.11005,0.00547,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
180,7521.48,0.43437,0.16424,0.00405,0.9965,0.99753,0.995,0.93607,0.38595,0.11862,0.00555,0.0107092,0.00356975,0.0107092,0.00356975,0.0107092,0.00356975,0.0107092,0.00356975
181,7563.56,0.42818,0.16613,0.00398,0.9988,1,0.995,0.93816,0.3856,0.10902,0.0055,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
182,7606.12,0.41719,0.17037,0.00387,0.99878,1,0.995,0.93265,0.38878,0.11649,0.0055,0.0104135,0.00347115,0.0104135,0.00347115,0.0104135,0.00347115,0.0104135,0.00347115
183,7648.02,0.40944,0.16365,0.00395,0.99792,1,0.995,0.93378,0.3916,0.11309,0.00562,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
184,7690.63,0.41933,0.16335,0.00401,0.99446,0.99844,0.99492,0.93475,0.38566,0.12757,0.00543,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
185,7732.67,0.41932,0.16575,0.00389,0.99726,0.99466,0.99492,0.93199,0.38379,0.11435,0.00547,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
186,7773.85,0.42148,0.16607,0.00391,0.99709,0.99762,0.995,0.93287,0.38345,0.11407,0.00549,0.00982824,0.00327608,0.00982824,0.00327608,0.00982824,0.00327608,0.00982824,0.00327608
187,7815.28,0.4178,0.16745,0.0039,0.99774,0.99746,0.995,0.93302,0.38157,0.11375,0.00545,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
188,7856.83,0.40577,0.15608,0.00377,0.99708,0.99612,0.99492,0.93468,0.37898,0.11308,0.00537,0.00953906,0.00317969,0.00953906,0.00317969,0.00953906,0.00317969,0.00953906,0.00317969
189,7898.01,0.39849,0.15845,0.00364,0.99411,0.99863,0.995,0.93433,0.37747,0.118,0.0053,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
190,7940.47,0.41088,0.16591,0.0039,0.99785,0.99741,0.995,0.93328,0.3819,0.11052,0.00547,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
191,7982.1,0.40292,0.15456,0.00386,0.99602,0.99537,0.995,0.93696,0.37665,0.11981,0.00532,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
192,8023.17,0.39961,0.15592,0.00377,0.99502,0.99462,0.995,0.93868,0.37393,0.11776,0.0053,0.00896823,0.00298941,0.00896823,0.00298941,0.00896823,0.00298941,0.00896823,0.00298941
193,8064.86,0.39804,0.15559,0.00378,0.998,0.99803,0.995,0.93714,0.374,0.11208,0.00534,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
194,8106.29,0.39762,0.15798,0.00379,0.993,0.99962,0.995,0.93734,0.37333,0.12327,0.00531,0.00868682,0.00289561,0.00868682,0.00289561,0.00868682,0.00289561,0.00868682,0.00289561
195,8148.18,0.39672,0.14853,0.00379,0.99348,1,0.99391,0.93558,0.37243,0.11383,0.00536,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
196,8190.35,0.40722,0.16064,0.00373,0.99502,0.99932,0.995,0.93638,0.37782,0.11171,0.00541,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
197,8232.11,0.38812,0.15291,0.00372,0.99464,0.9971,0.995,0.93922,0.37357,0.11492,0.0053,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
198,8274.34,0.39074,0.14991,0.00365,0.99259,0.99656,0.99485,0.93771,0.37674,0.11762,0.00536,0.00813262,0.00271087,0.00813262,0.00271087,0.00813262,0.00271087,0.00813262,0.00271087
199,8316.23,0.39069,0.16004,0.00364,0.99807,0.99763,0.995,0.93608,0.37986,0.11367,0.00542,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
200,8358.12,0.3885,0.15529,0.00372,0.99444,1,0.995,0.93724,0.37852,0.1086,0.00544,0.00786008,0.00262003,0.00786008,0.00262003,0.00786008,0.00262003,0.00786008,0.00262003
201,8400.06,0.38839,0.15611,0.00375,0.99716,0.99302,0.995,0.9347,0.37807,0.11267,0.00544,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
202,8442.87,0.40158,0.15302,0.00383,0.99692,1,0.995,0.93533,0.37638,0.11476,0.0054,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
203,8484.37,0.38792,0.15238,0.0037,0.99837,1,0.995,0.9349,0.37562,0.10982,0.00535,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577
204,8526.13,0.3917,0.16375,0.00365,0.99752,0.9993,0.995,0.93723,0.37387,0.10735,0.00533,0.00732471,0.00244157,0.00732471,0.00244157,0.00732471,0.00244157,0.00732471,0.00244157
205,8565.2,0.38323,0.15411,0.0035,0.99689,0.99917,0.995,0.93509,0.37239,0.10682,0.00533,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
206,8599.84,0.38269,0.16191,0.00362,0.99866,0.99972,0.995,0.93665,0.37636,0.10799,0.00537,0.00706211,0.00235404,0.00706211,0.00235404,0.00706211,0.00235404,0.00706211,0.00235404
207,8653.03,0.37926,0.14938,0.00354,0.9983,0.998,0.995,0.93679,0.37763,0.10929,0.00543,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071
208,8706.86,0.38966,0.15386,0.00359,0.99871,1,0.995,0.93666,0.37804,0.10776,0.00544,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
209,8762.21,0.36902,0.15008,0.00351,0.99733,0.99681,0.995,0.93847,0.37799,0.11148,0.00538,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497
210,8816.57,0.37765,0.15403,0.00345,0.99777,0.99911,0.995,0.9386,0.37535,0.10824,0.00532,0.00654767,0.00218256,0.00654767,0.00218256,0.00654767,0.00218256,0.00654767,0.00218256
211,8870.33,0.37574,0.15081,0.00346,0.99792,0.99883,0.995,0.93885,0.37598,0.10929,0.00532,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
212,8924.25,0.37933,0.14923,0.0036,0.99065,1,0.99493,0.93815,0.38026,0.11303,0.00542,0.00629606,0.00209869,0.00629606,0.00209869,0.00629606,0.00209869,0.00629606,0.00209869
213,8978.57,0.37333,0.15146,0.00349,0.99471,0.99551,0.99493,0.93554,0.38065,0.11104,0.00547,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723
214,9032.53,0.3667,0.14663,0.00348,0.99554,0.99723,0.995,0.9358,0.38235,0.11073,0.00547,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
215,9086.7,0.36354,0.14655,0.0034,0.9979,0.99817,0.995,0.93826,0.37921,0.11463,0.00537,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532
216,9140.5,0.36445,0.1445,0.0035,0.99763,0.99769,0.995,0.93633,0.38263,0.11294,0.00543,0.00580459,0.00193486,0.00580459,0.00193486,0.00580459,0.00193486,0.00580459,0.00193486
217,9191.1,0.35858,0.14375,0.00344,0.99911,0.99657,0.995,0.93434,0.38178,0.11279,0.00543,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
218,9240.28,0.36115,0.14294,0.0034,0.99817,0.99794,0.995,0.93715,0.37875,0.10918,0.00541,0.00556495,0.00185498,0.00556495,0.00185498,0.00556495,0.00185498,0.00556495,0.00185498
219,9294.21,0.36741,0.14763,0.00331,0.99765,0.99335,0.995,0.93609,0.37706,0.11133,0.00538,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557
220,9349.06,0.37264,0.14448,0.00347,0.99374,0.99819,0.995,0.93645,0.37624,0.11135,0.00536,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
221,9403.29,0.3687,0.14108,0.00344,0.9972,0.99893,0.995,0.93682,0.37719,0.1085,0.0054,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378
222,9458.29,0.35655,0.14684,0.00332,0.99727,0.99929,0.995,0.93715,0.37535,0.10807,0.00539,0.00509839,0.00169946,0.00509839,0.00169946,0.00509839,0.00169946,0.00509839,0.00169946
223,9513.51,0.36894,0.14622,0.00346,0.99648,0.99938,0.995,0.93907,0.37712,0.10997,0.00541,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
224,9567.5,0.35274,0.14872,0.00334,0.99646,1,0.995,0.9376,0.37848,0.10992,0.00542,0.00487167,0.00162389,0.00487167,0.00162389,0.00487167,0.00162389,0.00487167,0.00162389
225,9620.81,0.3552,0.14065,0.0033,0.9931,0.99434,0.99493,0.93833,0.37704,0.11687,0.00541,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667
226,9674.26,0.3495,0.14529,0.0032,0.99349,0.99898,0.995,0.93805,0.37458,0.10831,0.00539,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
227,9727.35,0.34564,0.1453,0.00319,0.99644,0.9981,0.995,0.9366,0.37351,0.10998,0.00537,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336
228,9782.04,0.35129,0.14968,0.00334,0.9974,0.99785,0.995,0.93562,0.3716,0.11536,0.00532,0.00443186,0.00147729,0.00443186,0.00147729,0.00443186,0.00147729,0.00443186,0.00147729
229,9835.75,0.34881,0.14075,0.00327,0.99701,0.99882,0.995,0.93606,0.37264,0.11215,0.00537,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
230,9890.21,0.34159,0.13773,0.0032,0.99356,0.99934,0.995,0.93734,0.3741,0.10931,0.00539,0.00421896,0.00140632,0.00421896,0.00140632,0.00421896,0.00140632,0.00421896,0.00140632
231,9944.25,0.34458,0.13677,0.00323,0.99418,0.99893,0.995,0.93565,0.37657,0.11128,0.00538,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143
232,9998.67,0.34656,0.13996,0.00325,0.99729,0.99648,0.995,0.93798,0.37274,0.11546,0.00536,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
233,10052.3,0.35114,0.14454,0.0034,0.99623,0.99862,0.995,0.93799,0.37145,0.10834,0.00535,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287
234,10106,0.35348,0.13928,0.00329,0.99107,0.9959,0.995,0.93735,0.36801,0.11411,0.00528,0.00380763,0.00126921,0.00380763,0.00126921,0.00380763,0.00126921,0.00380763,0.00126921
235,10160.9,0.33616,0.13299,0.00316,0.99033,0.99901,0.995,0.93788,0.36963,0.11121,0.00531,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
236,10216.4,0.35064,0.1406,0.00326,0.99514,0.99869,0.995,0.93901,0.36896,0.11024,0.00529,0.00360938,0.00120313,0.00360938,0.00120313,0.00360938,0.00120313,0.00360938,0.00120313
237,10271.7,0.34084,0.13135,0.0032,0.9981,0.99702,0.995,0.93797,0.36964,0.10935,0.00531,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072
238,10326.2,0.3459,0.13824,0.00317,0.99581,0.99434,0.995,0.9374,0.37168,0.1119,0.00533,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
239,10381.4,0.34326,0.13116,0.0032,0.99739,0.99921,0.995,0.93862,0.37296,0.10761,0.00535,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718
240,10437,0.3436,0.13992,0.00325,0.99863,1,0.995,0.93741,0.37244,0.10838,0.00537,0.00322816,0.00107605,0.00322816,0.00107605,0.00322816,0.00107605,0.00322816,0.00107605
241,10492.5,0.33269,0.12955,0.00319,0.99807,0.99766,0.995,0.93833,0.37262,0.10755,0.00536,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
242,10547.7,0.33307,0.12979,0.00312,0.99547,0.99857,0.995,0.93929,0.37202,0.11074,0.00536,0.00304535,0.00101512,0.00304535,0.00101512,0.00304535,0.00101512,0.00304535,0.00101512
243,10602.5,0.33363,0.12938,0.00317,0.9982,0.99718,0.995,0.93957,0.37206,0.10861,0.00533,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311
244,10658.4,0.33967,0.13749,0.00318,0.99862,0.99717,0.995,0.9396,0.37126,0.10745,0.0053,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
245,10713.1,0.33361,0.13179,0.00309,0.99847,0.9976,0.995,0.93983,0.37103,0.10831,0.00531,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704
246,10766.7,0.32883,0.12484,0.00309,0.99883,1,0.995,0.93932,0.37205,0.10809,0.00532,0.00269574,0.000898581,0.00269574,0.000898581,0.00269574,0.000898581,0.00269574,0.000898581
247,10820.3,0.33704,0.13398,0.00319,0.99783,0.99952,0.995,0.93976,0.37152,0.10804,0.00533,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
248,10872.1,0.32673,0.12924,0.0031,0.99484,1,0.995,0.93971,0.37105,0.10956,0.00534,0.00252909,0.000843031,0.00252909,0.000843031,0.00252909,0.000843031,0.00252909,0.000843031
249,10922.8,0.33091,0.13343,0.00307,0.99716,0.99955,0.995,0.93889,0.37165,0.10842,0.00534,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947
250,10976.4,0.32707,0.12887,0.00309,0.99769,0.99851,0.995,0.93822,0.37324,0.11112,0.00536,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
251,11030.3,0.33394,0.1319,0.00318,0.99486,0.99826,0.995,0.93673,0.37245,0.11044,0.00535,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174
252,11076.3,0.32807,0.13694,0.00314,0.99677,0.99888,0.995,0.93641,0.37189,0.10896,0.00532,0.00221247,0.000737492,0.00221247,0.000737492,0.00221247,0.000737492,0.00221247,0.000737492
253,11107.8,0.32248,0.12823,0.00306,0.99822,0.99959,0.995,0.93651,0.37224,0.10847,0.00533,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
254,11139.3,0.31058,0.11916,0.00291,0.99816,0.99932,0.995,0.93798,0.37342,0.1092,0.00535,0.00206264,0.000687548,0.00206264,0.000687548,0.00206264,0.000687548,0.00206264,0.000687548
255,11170.4,0.33017,0.13416,0.00312,0.9988,0.9996,0.995,0.93852,0.37266,0.10894,0.00538,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
256,11201.5,0.32737,0.12609,0.00313,0.99859,1,0.995,0.9389,0.37419,0.10719,0.00539,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
257,11232.6,0.31542,0.12922,0.00304,0.99677,0.99413,0.995,0.93712,0.37394,0.11184,0.0054,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
258,11263.5,0.32354,0.12558,0.00303,0.99379,0.99908,0.995,0.93713,0.3738,0.11144,0.00538,0.00178027,0.000593422,0.00178027,0.000593422,0.00178027,0.000593422,0.00178027,0.000593422
259,11294.4,0.32333,0.13175,0.00302,0.99682,0.99904,0.995,0.93852,0.37338,0.10901,0.00536,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
260,11325.7,0.31699,0.12862,0.00305,0.99921,0.99668,0.995,0.93796,0.37283,0.109,0.00533,0.00164784,0.000549281,0.00164784,0.000549281,0.00164784,0.000549281,0.00164784,0.000549281
261,11357.3,0.31024,0.12146,0.00291,0.99797,0.99954,0.995,0.93862,0.37372,0.10787,0.00531,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
262,11389.1,0.31701,0.12466,0.00306,0.99747,0.99885,0.995,0.93866,0.37289,0.10895,0.00528,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
263,11421.2,0.31749,0.12501,0.00292,0.99741,0.99777,0.995,0.93847,0.37221,0.11281,0.00528,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
264,11453.3,0.32041,0.12835,0.003,0.99659,0.9985,0.995,0.93925,0.37097,0.10958,0.00528,0.00140082,0.000466941,0.00140082,0.000466941,0.00140082,0.000466941,0.00140082,0.000466941
265,11485.5,0.31569,0.12208,0.00293,0.99762,0.9991,0.995,0.9374,0.37049,0.10753,0.00526,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
266,11518.8,0.31751,0.12425,0.00294,0.99714,1,0.995,0.9392,0.37137,0.10768,0.00525,0.00128633,0.000428777,0.00128633,0.000428777,0.00128633,0.000428777,0.00128633,0.000428777
